健保就診總人次
179
15
80
147
6
2
35
32
29
15
3
1
77
66
18
46
9
9
3
22
55
1
11
2
32
4
5
6
7
6
5
7207
4379
1741
3738
646
606
498
2538
3052
193
849
230
2063
225
430
909
685
42
802
334
50
2
141
94
28
89
10
33
15
41
91
5
58
96
3
18
8
18
14
2
170
130
27
104
12
22
15
40
94
10
54
2
80
3
2
24
25
14
18
2
15726
25754
14474
19746
2660
4183
3805
26173
18322
4499
3757
4471
12656
4215
6160
2223
5845
771
2168
1254
677
59
20773
28482
15878
23732
3242
3808
4388
32349
18287
4072
4148
4586
12945
4791
6294
3114
7290
1265
2676
1625
533
50
502626
466030
314920
489055
66756
70405
76325
493249
285465
58342
72863
78105
203643
76929
112452
67167
134445
24092
58268
31620
9336
1087
14266
22289
12825
17150
2275
3390
3302
25101
15464
3766
3353
3663
11295
3996
5688
2350
5293
680
2108
1052
562
50
33150
47009
25542
38263
5027
7553
6662
55782
34159
7468
6612
7140
21789
7883
11115
5195
10790
1622
4319
2244
1171
98
308
178
30
161
24
89
22
81
210
18
76
144
7
4
41
30
31
21
5
107
60
15
48
10
6
4
14
50
3
14
1
29
4
4
13
11
8
4
7548
4221
1674
3694
605
614
454
2589
3218
217
869
214
1981
217
423
924
685
22
706
352
50
6
129
89
25
97
11
27
13
45
78
7
58
97
2
16
17
19
11
4
182
134
26
101
15
26
10
52
114
10
62
3
87
5
2
24
23
18
18
5
15670
25173
14221
19648
2562
3996
3949
25706
18431
4261
3653
4366
12190
4146
6038
2223
6012
795
2244
1403
630
56
20896
27794
15897
24671
3175
3853
4382
32487
18772
3966
4283
4606
12583
5030
6521
3273
7607
1201
2900
1640
666
58
494776
455485
309150
486387
64097
67310
79640
491024
278801
57548
71481
76346
195948
76320
112744
65706
136165
23777
57217
32004
9705
1197
14326
22009
12569
17075
2251
3371
3260
24913
15203
3616
3335
3606
11250
3909
5940
2472
5530
798
2174
1051
520
44
33230
46677
25826
39097
5039
7518
6978
56613
34297
7502
6688
7222
21752
7846
11462
5291
11123
1520
4508
2375
1106
87
309
209
37
155
29
63
27
68
193
15
93
183
8
3
37
28
40
15
8
2
81
58
7
45
7
4
5
18
38
3
18
2
17
3
1
3
5
11
6
1
7425
4286
1837
3915
676
570
496
2454
2880
204
796
237
1981
234
425
915
523
30
821
378
47
11
158
115
22
104
16
32
20
47
83
6
44
1
86
1
3
18
10
18
11
4
1
207
126
17
115
19
19
18
38
110
7
51
1
80
3
3
29
11
23
13
1
14832
24676
14564
19921
2558
3845
3998
24996
17807
4240
3636
4345
12214
4243
6488
2380
6083
713
2312
1323
647
45
19315
26970
14781
24079
2887
3559
4358
29479
17045
3753
3842
4086
11463
4480
6311
3310
7365
1147
2833
1652
620
60
490684
449008
311169
487680
63697
63810
79444
463160
266245
55598
71588
73479
194530
76206
113785
67391
133199
23560
59627
31850
9642
1107
13529
21915
12099
17364
2250
3073
3328
23586
14723
3417
3294
3651
11263
3836
6056
2409
5371
710
2136
1169
523
41
31812
45581
24957
37785
4703
6728
6779
52378
32286
6850
6148
7035
20544
7346
11395
5405
11087
1448
4235
2448
1054
89
316
179
36
171
37
75
29
58
207
16
77
2
152
6
6
22
37
3
36
23
6
1
90
64
11
45
6
8
6
23
39
5
24
6
22
5
1
9
9
1
8
8
1
7302
4298
1728
4037
641
599
528
2401
2981
217
826
246
2000
244
418
902
666
33
780
345
48
8
147
101
20
93
10
21
16
46
86
5
56
1
81
1
2
15
17
11
12
2
202
113
40
112
24
26
13
59
112
15
52
84
4
2
26
24
22
11
3
2
16713
27267
14896
21180
2991
4557
4076
28615
19598
4815
3720
4842
13186
4615
6775
2482
6432
712
2455
1386
657
75
22371
29703
15996
23945
3395
4221
4820
34738
19039
4272
4237
4568
12992
5009
6781
3548
7685
1159
2928
1699
668
60
529293
476846
321239
503200
67922
72588
81174
510861
283764
60280
74114
80076
202917
80157
116396
69525
140462
25102
59585
32492
10197
1351
15206
23542
12659
17984
2491
3505
3414
26979
16295
4128
3325
3981
11381
4032
6215
2502
5611
665
2119
1149
548
37
35766
49981
25713
38206
5583
7773
7455
59650
35397
8012
6399
8187
21678
7904
11892
5753
11432
1558
4385
2441
1093
101
275
177
42
153
28
59
30
84
203
7
74
1
150
5
3
30
37
27
29
5
72
61
12
39
7
4
1
18
45
1
21
32
3
3
5
13
11
8
1
7253
4275
1729
3957
632
567
496
2521
2996
224
854
223
1941
226
410
952
698
21
760
346
56
18
138
92
15
87
14
29
19
36
83
9
58
89
1
2
17
8
5
8
2
192
126
27
119
16
22
12
44
111
11
49
1
80
2
4
28
18
17
15
7
1
15119
25001
13814
19182
2581
3942
3881
25942
17893
4389
3504
4400
12034
4195
6080
2203
5896
702
2188
1228
578
70
19241
26067
13855
21632
2902
3531
4274
29457
16528
3450
3802
3909
11254
4399
5779
3074
6792
900
2512
1608
598
64
486143
443831
295608
467919
64890
66956
76259
472837
269143
55299
71741
75603
189471
75509
111472
65616
133703
22620
58010
30900
9746
1213
13470
20765
11479
15920
2217
3166
3152
23724
14464
3533
3101
3593
10251
3587
5495
2176
5116
653
1909
1047
478
48
31404
43080
22470
34119
4703
6682
6947
50939
30430
6753
5715
7025
19323
6937
10624
5005
9995
1302
3953
2299
974
92
279
222
28
172
26
52
34
82
206
13
92
1
165
6
33
21
33
15
4
3
71
38
15
41
7
7
4
23
55
3
13
19
2
9
10
15
8
1
7239
4159
1693
3776
682
571
490
2518
3036
203
824
231
1919
223
360
845
550
30
789
329
39
13
145
96
27
86
21
29
21
43
108
7
41
1
83
1
3
25
15
19
7
5
177
119
36
94
24
19
13
50
109
12
47
1
76
3
2
29
9
15
10
2
14853
23174
13228
18108
2493
3887
3651
24463
16782
4173
3219
4026
11799
3852
5805
2061
5558
638
2182
1115
614
50
17533
22969
13541
20293
2586
3151
4144
26147
14330
3297
3504
3525
10315
3973
5388
2782
6505
871
2350
1350
502
50
468350
410607
290807
448987
61025
62799
72729
450203
255985
52606
68042
69349
178945
71881
103207
59321
125980
21863
55454
29303
8949
1226
12504
18678
11124
14662
2072
2995
3167
21650
13004
3232
2792
3106
9620
3400
5138
2094
4805
627
1766
838
528
32
28328
38656
21429
31886
4102
6131
6494
45860
26999
6228
5284
6227
18326
6389
9613
4395
9458
1300
3671
1911
920
70
273
181
29
145
34
63
30
75
221
17
78
1
174
4
3
45
28
30
24
8
2
78
57
14
43
9
6
3
18
30
1
26
2
32
1
7
8
6
9
6
1
6946
3985
1688
3813
637
588
497
2436
2968
208
786
218
1941
235
370
909
465
42
754
324
50
5
122
105
18
87
19
32
18
41
80
12
39
89
5
2
32
9
14
5
7
164
104
31
135
13
26
10
50
102
10
51
3
98
3
23
14
17
7
5
1
14600
23585
13318
17087
2417
4052
3686
24866
16964
4280
3130
4113
11504
4065
5788
2133
5356
673
2180
1134
563
58
17833
23985
12905
19663
2731
3268
4023
27177
14818
3321
3509
3872
10373
3995
5137
2778
5926
854
2300
1373
542
35
491978
431270
286625
441208
63098
65924
75304
465342
263053
55028
69820
72657
183310
73826
106741
63804
124580
22512
56918
29024
9259
1009
12659
19547
11160
14365
1991
3073
3084
22214
13185
3391
2693
3241
9747
3579
5047
2086
4508
637
1832
910
484
29
29641
41163
21894
31509
4323
6441
6686
47685
28336
6766
5158
6444
18413
6778
9604
4514
9244
1247
3813
1972
924
45
305
204
52
183
38
68
27
87
223
9
72
1
200
5
1
23
29
31
23
5
1
87
57
13
37
5
9
2
26
50
3
24
3
33
3
5
12
3
12
4
2
7431
4247
1698
4052
703
623
519
2693
2830
200
892
232
2049
230
439
731
524
27
788
313
62
6
136
107
15
94
26
22
17
39
116
9
40
91
5
1
25
14
12
13
6
200
139
28
98
29
33
18
54
131
6
53
1
93
9
3
21
15
19
25
5
1
14868
24861
14297
18806
2498
4072
3947
25481
17799
4220
3253
4320
12015
4384
6238
2250
5886
638
2195
1203
558
55
17304
24972
13753
21231
2680
3125
4148
26543
15052
3249
3353
3733
11352
4288
5584
2935
6534
885
2255
1443
474
32
479782
430465
297822
468312
63063
63678
75078
456318
259838
52945
69592
69931
182268
75491
107363
63146
132040
22393
56842
30452
8989
1199
12445
20766
12189
15668
2043
3191
3114
22700
14030
3364
2737
3427
10615
3753
5241
2130
4870
664
1852
887
480
32
29009
43392
24165
35589
4157
6763
6989
48650
29535
6724
5162
6575
20089
7569
10379
5036
10393
1256
3812
2128
940
56
307
206
45
195
29
83
23
84
257
14
68
1
195
13
1
39
17
43
24
7
83
44
8
48
11
10
2
19
69
1
16
23
4
2
5
6
9
8
7555
4318
1802
4039
625
569
501
2528
3125
205
850
215
1974
277
374
823
581
47
820
300
54
7
150
88
24
87
24
31
18
51
100
7
44
68
10
3
26
10
18
9
4
2
195
130
25
105
29
20
14
64
125
4
34
2
76
9
4
21
11
20
15
4
1
14735
25471
14311
18734
2470
4131
3868
26542
18019
4254
3260
4313
12089
4232
6166
2213
5751
719
2172
1265
562
64
18036
25547
13905
21829
2674
3362
4698
27652
15034
3379
3118
3568
11564
4494
5690
3009
6577
897
2233
1421
477
48
482631
445500
288847
456798
62186
64237
75877
463168
261735
53442
68444
73367
190822
75682
106748
64009
129050
23051
55678
30344
9437
1166
12642
21112
11948
15885
2133
3253
3111
23150
14174
3469
2709
3525
10668
3748
5277
2152
4795
665
1774
965
437
45
29284
45600
24805
36134
4301
7192
6636
49160
30234
7005
5153
6875
21291
7651
10537
5041
10225
1461
3884
2170
921
110
307
229
43
179
37
64
30
85
261
15
67
179
8
44
38
1
20
25
7
1
100
60
21
51
7
7
9
25
62
1
10
3
25
4
5
9
8
1
14
4
2
7386
4170
1738
3967
633
573
509
2606
3292
191
927
257
1995
255
398
839
517
26
781
335
51
6
149
109
23
93
23
27
14
49
102
8
36
81
5
2
21
12
9
9
1
197
116
30
134
35
22
10
49
139
5
46
1
94
6
5
25
11
20
22
1
14604
24574
13868
19119
2445
3960
3787
25647
17733
4117
3139
4182
12025
4230
6003
2142
5809
634
2080
1198
586
48
18491
24401
13179
20029
2549
3199
3876
26437
14747
3302
2980
3425
10691
4208
5132
2865
5946
943
2187
1419
504
41
480556
432374
285640
453265
61759
63111
74285
457412
257736
53658
67923
71077
184705
74369
104706
58307
125238
23805
54194
29844
9502
1151
12005
19555
11117
15269
1927
2949
2850
22176
13838
3163
2792
3249
9852
3536
5070
2042
4756
648
1834
936
506
35
28969
42209
23339
34693
4108
6373
6145
47653
29564
6431
4983
6376
19480
6909
9995
4722
9838
1340
3664
2130
892
52
293
168
45
183
27
72
26
75
216
11
52
2
172
8
30
27
36
23
7
2
162
98
59
95
7
12
7
39
100
4
23
2
48
2
5
10
12
1
23
5
4
7658
4480
1866
4181
656
618
511
2850
3038
216
902
238
2067
233
428
977
548
31
840
331
75
12
133
79
21
83
22
23
11
32
108
3
28
1
85
4
4
17
8
10
11
6
195
155
43
134
18
32
23
66
156
4
56
1
101
8
2
41
8
29
12
1
13554
22216
13118
18445
2316
3573
3271
23467
15902
3467
2821
3869
10405
3725
5256
1929
5708
587
1909
1083
544
39
19600
23526
13936
22185
2543
3256
3676
26463
15281
3016
3012
3270
10508
3895
5148
2735
6295
999
2057
1301
607
44
492354
434243
303569
484636
63259
64130
73489
462960
264802
52982
68532
70734
186466
74486
104980
62302
133390
23642
53296
29234
9728
1244
10837
16857
10014
14759
1707
2401
2461
19723
12477
2503
2402
2914
8474
3065
4454
1750
4486
531
1662
887
473
20
27443
37825
21419
34194
3879
5436
5642
44297
27405
5693
4788
5737
17742
6328
8916
4276
9620
1344
3454
2006
974
63
302
155
32
173
29
71
18
89
216
10
64
142
7
1
33
39
33
21
11
191
130
62
110
12
16
8
41
107
18
3
51
9
10
12
13
1
22
4
2
7868
4463
1896
4226
714
609
468
2851
3108
299
818
255
2101
211
404
821
578
35
790
313
51
13
116
89
21
74
16
15
9
41
86
4
31
2
69
5
1
10
14
13
13
6
178
128
54
125
20
19
22
52
133
7
42
3
76
3
6
21
18
1
16
11
4
12953
20470
12687
17762
2179
3441
3206
22601
15434
3428
2869
3441
10121
3596
5116
1790
5341
553
1933
1084
500
52
18079
21920
13183
20303
2417
3108
3411
24357
14355
2867
3026
3022
9847
3598
4903
2287
5932
992
2137
1274
540
25
483238
421865
298260
473434
61416
63906
72184
458497
261160
53339
67433
70414
183253
73098
103672
60726
132416
23042
55478
29750
9755
1196
10207
15837
9699
13614
1662
2445
2378
18670
11741
2545
2200
2669
8459
2845
4182
1536
4396
509
1621
817
389
12
24396
34397
20518
31350
3474
5092
5220
40217
25078
5365
4371
5370
16721
5694
8130
3820
9143
1247
3188
1751
842
35
279
175
34
168
24
59
13
67
202
10
64
121
11
24
36
29
18
7
165
91
42
92
11
10
9
44
103
2
27
1
40
4
5
14
7
14
7
2
8015
4429
1862
4182
670
632
580
2811
3102
209
878
237
2117
233
403
929
796
27
810
341
68
8
101
76
21
85
13
21
13
35
77
10
25
59
6
2
12
11
12
8
4
186
155
46
122
15
22
14
42
121
9
47
2
78
7
1
23
15
1
24
9
1
1
12333
20524
11717
16775
2028
3176
3119
21200
14925
3425
2759
3438
9931
3260
4760
1809
4897
529
1790
995
516
31
16623
20109
11405
18333
2231
2707
3135
22555
13383
2683
2915
2767
8828
3161
4507
2021
5224
832
2045
1222
574
41
472571
395321
276548
443544
59385
59987
69722
448078
257455
51064
64998
65970
172660
65774
95976
58372
121453
20987
53903
27771
9585
1190
9751
15810
9410
13154
1605
2194
2294
17897
11243
2491
2206
2594
8295
2674
4254
1626
4062
519
1436
723
364
30
23026
33275
18079
28726
3365
4741
4915
37924
23439
4943
4033
5371
16218
5212
8179
3491
8443
1240
2755
1560
771
48
289
169
32
203
19
69
18
66
224
10
65
145
20
4
34
44
24
27
8
1
143
98
40
99
8
8
6
30
89
3
21
4
40
3
7
8
15
14
2
1
7790
4625
1872
4284
718
643
550
2683
3092
214
903
242
2229
260
448
893
771
26
811
354
58
11
101
67
16
66
18
29
10
36
75
3
32
71
4
20
16
9
2
2
2
194
126
38
117
13
14
17
42
142
7
28
3
68
9
7
18
21
18
8
3
12619
21483
12551
18181
2088
3460
3338
21372
15094
3519
2908
3560
10225
3579
5030
1837
5419
651
1770
985
494
36
16291
21483
12188
19613
2111
2848
3458
22181
13053
2672
2958
2937
9385
3393
4947
2160
5749
988
2064
1076
472
27
466071
436518
301117
478079
59651
63435
76069
444586
253781
52204
69045
69791
187531
74764
108293
59155
134070
23153
54045
28430
9309
1140
9621
15760
9491
13640
1595
2171
2475
17470
10878
2434
2223
2620
8087
2695
4169
1648
4166
520
1381
783
369
30
22586
32652
18996
30135
3178
4914
5155
36205
22317
4692
4078
5273
15570
5284
8254
3741
8624
1176
2756
1476
686
45
268
143
28
147
33
65
10
74
204
7
48
1
131
8
2
26
29
1
27
18
3
1
120
74
33
76
11
7
9
30
87
4
16
2
33
2
1
10
11
7
1
3
7423
4421
1761
3980
629
567
506
2693
3194
215
877
229
2221
218
415
890
696
26
711
309
74
11
97
57
15
64
15
13
5
27
66
2
25
1
56
1
1
10
14
11
8
4
154
115
38
114
18
22
8
37
134
8
24
2
69
1
4
24
16
16
7
11766
19792
11338
16755
1750
3118
3025
19822
14056
3084
2506
3376
9560
3359
4915
1623
4936
618
1561
874
425
32
14501
18875
10378
16804
1823
2416
3184
20006
11805
2341
2366
2595
8290
3041
4328
2043
4893
776
1671
890
384
27
437994
402743
271643
437329
54904
59399
71444
416020
243120
49562
60218
66722
176084
68366
96175
57655
120765
19530
47836
26176
8518
854
8918
15377
8689
12520
1363
2164
2334
16073
10282
2330
1868
2427
7628
2535
3974
1640
3721
483
1334
552
302
17
20262
31105
16889
26879
2671
4259
4864
32846
19990
4395
3468
4786
14425
4923
7656
3365
7732
1102
2479
1274
609
33
266
136
30
168
19
46
19
67
198
9
63
115
4
2
24
23
30
23
4
143
80
37
86
6
5
7
32
92
1
22
4
28
5
10
4
12
3
7618
4007
1708
3840
708
525
490
2523
3188
196
865
209
2045
216
374
842
755
38
773
301
62
13
112
55
10
76
12
19
6
22
64
2
14
68
3
2
13
8
13
8
1
169
84
49
99
15
21
11
45
137
7
22
46
2
5
27
25
17
4
2
1
12592
20760
12267
17723
1943
3412
3236
21158
15061
3364
2719
3353
9817
3339
4947
1726
5016
592
1643
865
511
25
16455
20316
11714
18920
2152
2851
3366
21759
12748
2710
2727
2731
9097
3212
4947
2220
5474
810
1778
953
492
22
486493
428755
299853
482379
59504
63333
75982
450999
260897
53574
68042
71213
184835
73856
106550
64354
132633
23503
54465
27848
9833
1187
9802
16353
9318
13321
1477
2356
2374
18660
11325
2427
2096
2483
7958
2487
3993
1554
3795
491
1341
591
345
21
22099
32653
18017
29124
2891
4909
4992
35466
21290
4593
3912
4888
14968
5001
7863
3357
8116
1204
2647
1205
658
23
264
164
31
135
18
53
16
70
210
12
61
1
104
5
2
37
29
18
20
7
2
115
61
22
76
9
9
6
35
101
1
15
3
31
4
5
13
9
19
7
7345
4135
1548
3664
583
586
489
2495
3237
200
739
251
1937
227
355
819
663
21
754
330
62
11
87
67
11
48
11
21
10
15
79
5
29
2
52
4
1
15
7
7
3
1
165
81
25
111
14
22
12
43
132
2
38
2
70
6
5
18
10
21
7
3
2
12817
22393
12680
18752
2086
3777
3381
22202
15430
3460
2877
3729
10468
3553
5335
1819
5236
597
1792
939
480
43
16280
21558
11958
19464
2110
2820
3554
21382
12376
2732
2900
2898
9164
3361
5032
2272
5725
892
1797
991
524
22
466635
425732
288384
473422
58444
64133
74743
440082
252672
52070
65667
70692
181284
70256
105226
59284
128903
22866
51811
28557
9534
1072
10514
18190
9963
14954
1680
2616
2660
20866
12243
2662
2298
2971
8861
2787
4531
1641
3948
543
1510
635
375
16
22141
34289
18710
30471
3172
4968
5072
35938
21344
4629
4100
5107
15597
5015
8017
3274
8212
1161
2759
1294
698
37
267
147
31
173
32
71
28
62
219
9
64
128
12
1
37
21
24
26
1
3
130
62
31
67
12
10
3
28
70
4
14
4
34
5
3
12
9
19
7
7488
4216
1671
3874
681
531
486
2645
3328
205
907
260
2028
235
384
879
740
24
750
323
60
1
107
52
15
58
17
16
7
21
71
9
31
58
2
4
16
15
16
3
1
3
168
102
29
105
14
17
14
35
101
4
38
1
62
6
2
26
9
22
10
5
13535
23681
13453
19740
2270
3854
3515
23457
16373
3740
2978
3983
11191
3543
5696
2015
5585
561
1845
915
490
53
16741
22230
12513
20441
2276
2997
3576
21963
12733
2723
3175
2905
9473
3422
5135
2182
5916
913
1896
1015
551
33
474907
438757
301461
486277
61588
65405
76498
455194
262854
54232
69779
74191
184415
74184
107181
62312
133788
23252
53962
28494
10093
1029
10667
19312
10529
15946
1810
2722
2663
21626
12652
2993
2486
3027
9503
2736
5125
1646
4408
483
1556
616
379
38
22582
35759
19454
31358
3418
5185
5189
37586
22018
5004
4361
5168
16282
5150
8576
3306
8430
1074
2754
1209
730
65
266
157
22
147
24
82
16
70
208
7
58
2
160
10
2
26
31
23
14
5
117
80
23
71
11
6
5
31
77
5
17
3
36
4
4
10
10
8
4
7282
3950
1499
3568
603
566
444
2474
3057
217
863
234
1893
214
355
814
670
24
718
358
61
12
90
73
13
56
10
18
14
27
73
4
21
58
3
10
12
8
5
1
137
92
16
103
15
21
8
35
95
2
25
1
58
2
5
16
10
1
11
9
1
13713
23734
13090
19534
2375
3939
3482
24718
16788
3822
3143
3943
11529
3663
5616
1846
5732
567
1921
918
442
54
18540
24561
13085
21614
2311
3357
3721
24193
13718
2897
3203
2953
9629
3551
5135
2178
6150
869
2068
1059
450
28
468217
431905
285977
477224
60587
65323
74862
455718
262809
53979
67768
73014
183055
71399
100221
59494
131833
21551
52893
28326
9120
1129
11222
19872
10735
15421
1893
2904
2717
22275
13825
3051
2591
3091
9822
3043
5200
1739
4368
469
1486
533
343
32
24277
37164
19244
31591
3521
5592
5243
40436
23832
5254
4636
5374
16577
5171
8730
3490
8846
1042
2907
1289
643
69
290
146
24
161
22
71
22
60
223
5
66
140
8
1
26
22
17
17
3
87
48
14
46
4
9
1
20
42
4
15
4
19
1
1
12
5
12
4
1
7866
4601
1884
4073
680
650
628
2445
3338
241
896
263
2137
246
382
942
826
31
809
321
61
15
132
88
13
77
11
18
7
22
87
3
18
50
2
2
15
5
1
9
4
2
143
92
21
95
16
16
7
16
82
3
36
2
61
3
6
14
13
16
6
1
1
14527
24480
13391
19798
2343
4269
3373
24990
17228
3948
3076
4064
11805
3750
5791
2037
5803
624
1924
976
441
63
14268
19726
11020
17901
2026
2763
2902
20475
11614
2547
2865
2663
8349
2995
4576
1977
5479
819
1787
835
456
40
487687
442243
306950
495177
63489
66708
77275
456834
265042
51686
70496
75162
188548
74533
108685
63803
137847
24082
54761
29829
10095
1115
12335
20774
10483
15915
2114
3319
2902
24205
14429
3216
2689
3367
9939
3144
5341
1810
4752
515
1565
646
377
49
22431
35023
18639
30124
3337
5350
4850
39153
23641
4925
4440
5266
15461
4970
8422
3336
8370
989
2725
1146
684
80
281
170
35
163
29
65
29
57
229
11
71
128
4
1
27
24
23
13
2
2
78
54
11
51
2
8
4
17
55
2
12
1
21
2
3
12
8
5
4
1
1
7402
4298
1780
3897
654
669
481
2478
3159
198
854
232
1984
240
435
897
678
38
873
324
61
13
120
72
15
70
12
22
9
28
81
6
35
1
65
2
8
7
15
7
1
142
92
13
92
11
15
10
24
93
4
25
1
50
5
23
8
8
13
1
14351
25038
14306
20548
2229
4348
3703
24544
17365
4387
2855
4300
12048
4286
6209
2202
6187
696
2155
1072
599
57
12898
20393
12715
19672
2009
2868
3297
19926
11566
3118
2816
3093
8746
3476
4992
2378
6220
854
2022
1092
553
118
441015
413519
293227
473829
56754
62451
74154
416745
239588
51527
60885
69862
175265
72161
103903
61469
133243
23369
53015
29335
10483
1402
13095
21978
12333
17453
2010
3486
3071
23696
14325
3794
2670
3668
10338
3668
5669
2214
5408
664
1855
820
569
46
22272
36218
20735
33189
3350
5782
5275
38581
23389
5746
4180
5795
16067
5841
8870
4061
9206
1359
3046
1584
991
102
301
168
28
155
35
79
14
65
205
6
81
135
7
3
31
24
17
21
4
1
85
51
13
62
9
10
9
14
53
3
13
1
25
2
3
10
12
13
4
7761
4333
1876
3871
685
616
498
2330
3156
212
891
269
2049
240
378
859
751
25
778
308
60
5
104
79
14
70
24
30
6
25
93
2
40
1
52
2
1
10
10
15
6
4
148
86
19
93
12
18
3
23
98
5
40
61
2
17
11
10
10
4
17277
27526
15593
22160
2660
4858
3977
29502
19892
4868
3764
4596
12917
4415
6600
2405
6720
767
2486
1197
640
48
19816
28658
15575
24742
3124
3775
4312
30321
16897
3853
4613
4033
12167
4168
6611
3013
8163
815
2428
1285
681
50
488656
450853
309318
488067
62656
68498
76011
478289
272762
55973
71146
74858
192190
70678
108350
63329
136201
22487
54607
28939
10400
1210
15511
23094
12684
17571
2295
3865
3317
27859
16296
3979
3300
3774
10562
3529
5793
2254
5536
673
2220
893
645
43
30490
44575
23667
37041
4332
6830
6432
51656
29101
6862
6182
6707
18800
6379
10118
4494
10174
1476
3557
1747
1007
67
332
174
37
179
27
69
27
65
248
18
73
1
162
7
2
28
28
35
20
3
1
75
70
15
58
6
7
4
18
48
1
17
2
37
4
3
10
9
12
9
7754
4169
1805
3758
627
587
552
2268
3224
202
849
232
2058
250
380
882
743
28
784
355
51
13
135
75
19
73
17
30
12
26
86
4
44
1
62
2
1
9
12
16
7
3
124
97
25
95
7
18
5
28
88
4
38
2
70
10
4
22
7
16
13
3
2
17150
29269
16171
22713
2648
4774
4373
29479
20163
4965
3714
4799
13489
4738
6901
2422
6726
832
2672
1192
579
65
21196
30681
16992
26051
3283
4011
4906
31523
17831
4146
5062
4461
13607
4809
7497
3306
8843
911
2769
1300
656
77
483190
454783
308664
485359
62562
66512
76795
464456
273398
55014
69588
74509
193801
74971
110354
62257
136675
22562
54751
28034
10206
1155
15136
23054
13231
17604
2290
3931
3585
26842
15875
4328
3339
3788
10893
3621
5948
2249
5387
759
2174
859
545
28
31102
46301
24402
37813
4474
6911
6938
51255
29605
7335
6219
6752
20177
6892
11020
4752
11137
1424
3727
1768
940
74
285
188
40
179
36
66
21
61
230
17
64
170
1
2
31
34
29
24
7
68
52
17
63
4
8
4
20
48
2
13
2
30
2
3
7
10
7
5
1
7391
4134
1774
3590
626
615
548
2292
3398
204
920
236
2046
217
344
828
706
29
809
328
55
3
111
70
7
67
13
25
6
25
85
5
34
63
3
2
13
18
9
4
1
134
65
21
87
19
11
14
24
79
2
23
3
62
1
6
11
13
12
19
2
16994
28326
16362
22916
2710
4639
4547
28481
19335
4839
3518
4671
13163
4563
6627
2333
